Series Name,Series Code,Country Name,Country Code,2018 [YR2018]
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Caribbean small states,CSS,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Central Europe and the Baltics,CEB,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Early-demographic dividend,EAR,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific,EAS,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific (excluding high income),EAP,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,East Asia & Pacific (IDA & IBRD countries),TEA,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Euro area,EMU,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Europe & Central Asia,ECS,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Europe & Central Asia (excluding high income),ECA,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Europe & Central Asia (IDA & IBRD countries),TEC,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,European Union,EUU,1.55668117027827
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Fragile and conflict affected situations,FCS,4.53312810103357
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Heavily indebted poor countries (HIPC),HPC,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,High income,HIC,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,IBRD only,IBD,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,IDA & IBRD total,IBT,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,IDA blend,IDB,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,IDA only,IDX,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,IDA total,IDA,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Late-demographic dividend,LTE,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latin America & Caribbean,LCN,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latin America & Caribbean (excluding high income),LAC,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Latin America & the Caribbean (IDA & IBRD countries),TLA,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Least developed countries: UN classification,LDC,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Low & middle income,LMY,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Low income,LIC,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Lower middle income,LMC,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Middle East & North Africa,MEA,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Middle East & North Africa (excluding high income),MNA,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Middle East & North Africa (IDA & IBRD countries),TMN,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Middle income,MIC,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,North America,NAC,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Not classified,INX,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,OECD members,OED,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Other small states,OSS,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pacific island small states,PSS,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Post-demographic dividend,PST,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Pre-demographic dividend,PRE,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Small states,SST,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,South Asia,SAS,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,South Asia (IDA & IBRD),TSA,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Sub-Saharan Africa,SSF,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Sub-Saharan Africa (excluding high income),SSA,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Sub-Saharan Africa (IDA & IBRD countries),TSS,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Upper middle income,UMC,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,World,WLD,..
,,,,
,,,,
,,,,
Data from database: World Development Indicators,,,,
Last Updated: 04/09/2020,,,,
