Series Name,Series Code,Country Name,Country Code,2018 [YR2018]
"Fish species, threatened",EN.FSH.THRD.NO,Guyana,GUY,33
"Fish species, threatened",EN.FSH.THRD.NO,Haiti,HTI,30
"Fish species, threatened",EN.FSH.THRD.NO,Honduras,HND,45
"Fish species, threatened",EN.FSH.THRD.NO,"Hong Kong SAR, China",HKG,15
"Fish species, threatened",EN.FSH.THRD.NO,Hungary,HUN,9
"Fish species, threatened",EN.FSH.THRD.NO,Iceland,ISL,16
"Fish species, threatened",EN.FSH.THRD.NO,India,IND,227
"Fish species, threatened",EN.FSH.THRD.NO,Indonesia,IDN,166
"Fish species, threatened",EN.FSH.THRD.NO,"Iran, Islamic Rep.",IRN,47
"Fish species, threatened",EN.FSH.THRD.NO,Iraq,IRQ,19
"Fish species, threatened",EN.FSH.THRD.NO,Ireland,IRL,28
"Fish species, threatened",EN.FSH.THRD.NO,Isle of Man,IMN,2
"Fish species, threatened",EN.FSH.THRD.NO,Israel,ISR,50
"Fish species, threatened",EN.FSH.THRD.NO,Italy,ITA,52
"Fish species, threatened",EN.FSH.THRD.NO,Jamaica,JAM,30
"Fish species, threatened",EN.FSH.THRD.NO,Japan,JPN,77
"Fish species, threatened",EN.FSH.THRD.NO,Jordan,JOR,20
"Fish species, threatened",EN.FSH.THRD.NO,Kazakhstan,KAZ,14
"Fish species, threatened",EN.FSH.THRD.NO,Kenya,KEN,74
"Fish species, threatened",EN.FSH.THRD.NO,Kiribati,KIR,14
"Fish species, threatened",EN.FSH.THRD.NO,"Korea, Dem. People’s Rep.",PRK,20
"Fish species, threatened",EN.FSH.THRD.NO,"Korea, Rep.",KOR,28
"Fish species, threatened",EN.FSH.THRD.NO,Kosovo,XKX,..
"Fish species, threatened",EN.FSH.THRD.NO,Kuwait,KWT,18
"Fish species, threatened",EN.FSH.THRD.NO,Kyrgyz Republic,KGZ,3
"Fish species, threatened",EN.FSH.THRD.NO,Lao PDR,LAO,55
"Fish species, threatened",EN.FSH.THRD.NO,Latvia,LVA,6
"Fish species, threatened",EN.FSH.THRD.NO,Lebanon,LBN,28
"Fish species, threatened",EN.FSH.THRD.NO,Lesotho,LSO,1
"Fish species, threatened",EN.FSH.THRD.NO,Liberia,LBR,64
"Fish species, threatened",EN.FSH.THRD.NO,Libya,LBY,32
"Fish species, threatened",EN.FSH.THRD.NO,Liechtenstein,LIE,0
"Fish species, threatened",EN.FSH.THRD.NO,Lithuania,LTU,6
"Fish species, threatened",EN.FSH.THRD.NO,Luxembourg,LUX,1
"Fish species, threatened",EN.FSH.THRD.NO,"Macao SAR, China",MAC,9
"Fish species, threatened",EN.FSH.THRD.NO,Madagascar,MDG,111
"Fish species, threatened",EN.FSH.THRD.NO,Malawi,MWI,36
"Fish species, threatened",EN.FSH.THRD.NO,Malaysia,MYS,87
"Fish species, threatened",EN.FSH.THRD.NO,Maldives,MDV,24
"Fish species, threatened",EN.FSH.THRD.NO,Mali,MLI,2
"Fish species, threatened",EN.FSH.THRD.NO,Malta,MLT,22
"Fish species, threatened",EN.FSH.THRD.NO,Marshall Islands,MHL,18
"Fish species, threatened",EN.FSH.THRD.NO,Mauritania,MRT,45
"Fish species, threatened",EN.FSH.THRD.NO,Mauritius,MUS,21
"Fish species, threatened",EN.FSH.THRD.NO,Mexico,MEX,181
"Fish species, threatened",EN.FSH.THRD.NO,"Micronesia, Fed. Sts.",FSM,25
"Fish species, threatened",EN.FSH.THRD.NO,Moldova,MDA,8
"Fish species, threatened",EN.FSH.THRD.NO,Monaco,MCO,15
"Fish species, threatened",EN.FSH.THRD.NO,Mongolia,MNG,2
"Fish species, threatened",EN.FSH.THRD.NO,Montenegro,MNE,32
"Fish species, threatened",EN.FSH.THRD.NO,Morocco,MAR,54
"Fish species, threatened",EN.FSH.THRD.NO,Mozambique,MOZ,72
"Fish species, threatened",EN.FSH.THRD.NO,Myanmar,MMR,53
"Fish species, threatened",EN.FSH.THRD.NO,Namibia,NAM,33
"Fish species, threatened",EN.FSH.THRD.NO,Nauru,NRU,11
"Fish species, threatened",EN.FSH.THRD.NO,Nepal,NPL,7
"Fish species, threatened",EN.FSH.THRD.NO,Netherlands,NLD,15
"Fish species, threatened",EN.FSH.THRD.NO,New Caledonia,NCL,37
"Fish species, threatened",EN.FSH.THRD.NO,New Zealand,NZL,38
"Fish species, threatened",EN.FSH.THRD.NO,Nicaragua,NIC,40
"Fish species, threatened",EN.FSH.THRD.NO,Niger,NER,4
"Fish species, threatened",EN.FSH.THRD.NO,Nigeria,NGA,74
"Fish species, threatened",EN.FSH.THRD.NO,North Macedonia,MKD,13
"Fish species, threatened",EN.FSH.THRD.NO,Northern Mariana Islands,MNP,14
"Fish species, threatened",EN.FSH.THRD.NO,Norway,NOR,23
"Fish species, threatened",EN.FSH.THRD.NO,Oman,OMN,36
"Fish species, threatened",EN.FSH.THRD.NO,Pakistan,PAK,46
"Fish species, threatened",EN.FSH.THRD.NO,Palau,PLW,21
"Fish species, threatened",EN.FSH.THRD.NO,Panama,PAN,57
"Fish species, threatened",EN.FSH.THRD.NO,Papua New Guinea,PNG,61
"Fish species, threatened",EN.FSH.THRD.NO,Paraguay,PRY,0
"Fish species, threatened",EN.FSH.THRD.NO,Peru,PER,52
"Fish species, threatened",EN.FSH.THRD.NO,Philippines,PHL,91
"Fish species, threatened",EN.FSH.THRD.NO,Poland,POL,8
"Fish species, threatened",EN.FSH.THRD.NO,Portugal,PRT,67
"Fish species, threatened",EN.FSH.THRD.NO,Puerto Rico,PRI,32
"Fish species, threatened",EN.FSH.THRD.NO,Qatar,QAT,17
"Fish species, threatened",EN.FSH.THRD.NO,Romania,ROU,22
"Fish species, threatened",EN.FSH.THRD.NO,Russian Federation,RUS,39
"Fish species, threatened",EN.FSH.THRD.NO,Rwanda,RWA,7
"Fish species, threatened",EN.FSH.THRD.NO,Samoa,WSM,16
"Fish species, threatened",EN.FSH.THRD.NO,San Marino,SMR,0
"Fish species, threatened",EN.FSH.THRD.NO,Sao Tome and Principe,STP,25
"Fish species, threatened",EN.FSH.THRD.NO,Saudi Arabia,SAU,41
"Fish species, threatened",EN.FSH.THRD.NO,Senegal,SEN,58
"Fish species, threatened",EN.FSH.THRD.NO,Serbia,SRB,15
"Fish species, threatened",EN.FSH.THRD.NO,Seychelles,SYC,24
"Fish species, threatened",EN.FSH.THRD.NO,Sierra Leone,SLE,57
"Fish species, threatened",EN.FSH.THRD.NO,Singapore,SGP,29
"Fish species, threatened",EN.FSH.THRD.NO,Sint Maarten (Dutch part),SXM,31
